date,open,high,low,close,adj_close,volume,rsi,macd,macd_signal,macd_hist,sma_20,ema_20,bb_upper,bb_middle,bb_lower,atr,returns,volatility,day_of_week,day_of_month,month,week_of_year
2015-07-31,228.5831756591797,230.3889923095703,226.29734802246094,229.0060577392578,217.0847930908203,16634259,50.82968293119169,2.1944282219240847,3.5657139317461204,-1.3712857098220357,231.2444580078125,229.99556957216868,238.4526249867588,231.2444580078125,224.03629102886623,4.81648012439925,0.0016997633399751244,0.014561119346789041,4,31,7,31
2015-08-03,228.811767578125,231.74905395507812,228.44602966308594,229.14320373535156,217.21478271484375,9887787,51.03284361253578,1.8924432222477776,3.231059789846452,-1.3386165675986743,231.09473571777343,229.9143918734242,238.34673542972098,231.09473571777343,223.84273600582588,4.708376136370175,0.000598874970590968,0.014425273558724328,0,3,8,32
2015-08-04,229.36036682128906,229.8746795654297,224.0115203857422,225.84017944335938,214.08372497558594,12006872,46.0932902652413,1.3707898661914442,2.8590058051154505,-1.4882159389240064,230.92044067382812,229.52637164198944,238.494503567632,230.92044067382812,223.34637778002426,4.79086063946427,-0.014414672738044643,0.014532556115801398,1,4,8,32
2015-08-05,225.89732360839844,228.76605224609375,224.94869995117188,225.7830352783203,214.02955627441406,14345010,46.01031704517863,0.9419070485238308,2.4755860537971266,-1.5336790052732958,230.81929244995118,229.1698634168781,238.60801142419703,230.81929244995118,223.03057347570532,4.721324329139813,-0.0002530292226118336,0.014466469114684093,2,5,8,32
2015-08-06,226.5259246826172,226.7545166015625,223.4400634765625,223.77149963378906,212.12271118164062,8708037,43.07113126597137,0.4346893815734916,2.0674067193523995,-1.632717337778908,230.72271575927735,228.65573353277438,238.80515910955506,230.72271575927735,222.64027240899964,4.620833528844112,-0.008909153170217787,0.014456203576944548,3,6,8,32
2015-08-07,223.78292846679688,227.21168518066406,223.36004638671875,225.005859375,213.2928466796875,8608888,45.37705848104161,0.1308103411640218,1.680087443714724,-1.5492771025507022,230.52327728271484,228.3081264701292,238.95571585267092,230.52327728271484,222.09083871275877,4.565891047779912,0.0055161615452861135,0.014104022106785588,4,7,8,32
2015-08-10,225.04014587402344,226.02304077148438,220.46847534179688,221.4742431640625,209.945068359375,9288894,40.3421815750711,-0.39048661434458154,1.2659726321028628,-1.6564592464474444,230.08782653808595,227.65728044097997,239.399186906656,230.08782653808595,220.77646616951588,4.636510646487598,-0.01569566330737915,0.014407741892921768,0,10,8,33
2015-08-11,221.9542694091797,222.5600128173828,218.98268127441406,220.8113555908203,209.316650390625,8762464,39.45720874735342,-0.8473400854507531,0.8433100885921396,-1.6906501740428928,229.7243797302246,227.00528759810763,239.85243981324385,229.7243797302246,219.59631964720535,4.560854996236252,-0.002993068465984683,0.014310015401228079,1,11,8,33
2015-08-12,220.26275634765625,220.8113555908203,214.99391174316406,215.5310821533203,204.311279296875,9650325,33.208127598841884,-1.6168358132638332,0.35128090822094504,-1.9681167214847783,228.94433975219727,225.9125061271755,240.77808296516596,228.94433975219727,217.11059653922857,4.650611342766252,-0.023913052041058647,0.01470444536541384,2,12,8,33
2015-08-13,216.46827697753906,218.0569305419922,212.44520568847656,213.34811401367188,202.24195861816406,9340350,31.02077820044842,-2.3754315107159414,-0.19406157556643228,-2.181369935149509,227.91171569824218,224.71589735446088,241.30229210580737,227.91171569824218,214.52113929067698,4.71926230781978,-0.010128321715081268,0.014284658933257697,3,13,8,33
2015-08-14,214.9253387451172,222.18284606933594,213.5652618408203,221.02850341796875,209.5225372314453,12739366,44.79768165913367,-2.3300217883118535,-0.6212536181155165,-1.708768170196337,227.28596954345704,224.36471697955685,240.7349023056974,227.28596954345704,213.83703678121668,5.0132244326658,0.035999331139176194,0.01685721239658441,4,14,8,33
2015-08-17,220.8113555908203,220.8113555908203,216.25111389160156,217.31402587890625,206.00140380859375,10857430,40.57673729328856,-2.5642030141790144,-1.009843497328216,-1.5543595168507984,226.43964004516602,223.6932225890187,240.1590864268242,226.43964004516602,212.72019366350784,4.9963790822159,-0.016805423199370617,0.01708782831223607,0,17,8,34
2015-08-18,218.5255126953125,218.5255126953125,215.37107849121094,215.8053741455078,204.57130432128906,6630334,38.97065520331128,-2.8388049332442904,-1.3756357845114309,-1.4631691487328595,225.71160278320312,222.94199892773193,240.05165613889298,225.71160278320312,211.37154942751326,4.864811590922018,-0.0069422658169293605,0.016837238060844185,1,18,8,34
2015-08-19,215.7825164794922,219.66842651367188,214.74246215820312,218.20550537109375,206.8464813232422,8877298,42.846481140987066,-2.8301343739667004,-1.6665355024024848,-1.1635988715642156,224.6166893005371,222.4909043032902,237.68126596470088,224.6166893005371,211.55211263637332,4.869179645532499,0.01112173983196385,0.01366995119661527,2,19,8,34
2015-08-20,219.4284210205078,219.4284210205078,208.8678741455078,209.4507598876953,198.54747009277344,19008087,34.29171748794322,-3.489473212251454,-2.0311230443722788,-1.4583501678791753,223.14232711791993,221.24898578751925,236.0639857851898,223.14232711791993,210.22066845065007,5.2757058762087485,-0.04012156095012165,0.01588350625034385,3,20,8,34
2015-08-21,208.0106964111328,208.44500732421875,205.0391082763672,207.54209899902344,196.73817443847656,20050521,32.75619481536948,-4.118540997328722,-2.448606634963568,-1.6699343623651544,221.80397262573243,219.9435679981387,235.3515980649862,221.80397262573243,208.25634718647865,5.213987714431561,-0.009112694982320813,0.015604005093430528,4,21,8,34
2015-08-24,201.1531982421875,201.1531982421875,186.9810333251953,189.6211700439453,179.75013732910156,35635706,22.54731233628796,-5.99405520715527,-3.1576963494019084,-2.836358857753362,219.7947265625,217.05572057392982,238.81391823282578,219.7947265625,200.7755348921742,6.310207568674173,-0.08634840372874153,0.024380089171362904,0,24,8,35
2015-08-25,192.20416259765625,196.73011779785156,188.169677734375,193.87281799316406,183.78045654296875,49504268,28.25984298815399,-7.056004051302153,-3.9373578897819574,-3.118646161520196,217.9420593261719,214.84782509004737,239.33382042312817,217.9420593261719,196.5502982292156,6.470938461160058,0.02242179999328875,0.025214033176361037,1,25,8,35
2015-08-26,193.79281616210938,199.96456909179688,192.00987243652344,195.07289123535156,184.9180450439453,18955515,29.832957586800347,-7.711872612994256,-4.692260834424418,-3.019611778569838,216.31226196289063,212.96449805626682,239.39169454382665,216.31226196289063,193.23282938195462,6.5769211893110135,0.006190002572871389,0.025392804147124116,2,26,8,35
2015-08-27,198.13589477539062,201.4389190673828,195.90721130371094,198.67306518554688,188.33084106445312,26997546,34.47496386701188,-7.850651796492514,-5.323939026838037,-2.526712769654477,214.8150421142578,211.60340921143634,238.38702127125768,214.8150421142578,191.24306295725793,6.561857378076745,0.018455531813755588,0.025931664789648135,3,27,8,35
2015-08-28,200.01028442382812,201.8389434814453,197.97589111328125,199.4159698486328,189.03504943847656,10770215,35.424334353995334,-7.810652758628237,-5.821281773196077,-1.98937098543216,213.33553771972657,210.44270070069317,236.87341716539615,213.33553771972657,189.797658274057,6.369085591654411,0.0037393325682679723,0.025971612693052457,4,28,8,35
2015-08-31,199.51882934570312,199.51882934570312,195.16432189941406,195.64434814453125,185.4597625732422,20708942,32.824163698362,-7.991174300701346,-6.255260278697131,-1.7359140220042146,211.66059494018555,209.0333337905825,235.2281406818345,211.66059494018555,188.0930491985366,6.2251871526997435,-0.018913338319716422,0.026044852458901136,0,31,8,36
2015-09-01,195.1871795654297,195.1871795654297,190.8898162841797,191.9755859375,181.9820098876953,21645696,30.480484621525918,-8.334205835357096,-6.671049390029125,-1.6631564453279717,209.96736526489258,207.4087863760032,234.07646931092,209.96736526489258,185.85826121886515,6.120140346103446,-0.01875220133791433,0.02612239008046031,1,1,9,36
2015-09-02,194.2957000732422,195.91864013671875,192.60418701171875,194.19284057617188,184.08384704589844,19652369,33.567683185728825,-8.331111017140842,-7.003061715451468,-1.328049301689374,208.38785552978516,206.1501248712574,232.28366135685994,208.38785552978516,184.49204970271037,5.964634192754539,0.011549669859550526,0.026438405209443915,2,2,9,36
2015-09-03,195.22146606445312,196.7529754638672,193.01564025878906,195.17575073242188,185.01556396484375,11659978,34.946826035624596,-8.155336078528222,-7.233516588066819,-0.9218194904614032,206.95806808471679,205.10494638184448,230.41895061339693,206.95806808471679,183.49718555603664,5.805541407920509,0.005061515930935956,0.02658391110782809,3,3,9,36
2015-09-04,194.2271270751953,194.2271270751953,188.60397338867188,191.0726776123047,181.1260986328125,16199949,31.96372881013403,-8.251993044142722,-7.437211879282,-0.8147811648607224,205.26140899658202,203.7685398323645,228.15732506866354,205.26140899658202,182.3654929245005,5.860272546194044,-0.021022453377122274,0.026603383418981694,4,4,9,36
2015-09-07,191.60984802246094,192.92420959472656,189.19830322265625,190.45550537109375,180.54104614257812,10234633,31.52778061776513,-8.282914742494086,-7.606352451924417,-0.6765622905696684,203.7104721069336,202.50063178843394,226.2020952124837,203.7104721069336,181.2188490013835,5.70781781947092,-0.003230039212949176,0.026561804230841424,0,7,9,37
2015-09-08,191.0955352783203,194.9700164794922,188.60397338867188,193.97567749023438,183.87796020507812,12900468,36.82069069270424,-7.931937502439155,-7.671469462027365,-0.26046804041178984,202.3686882019043,201.6887313790816,223.79616532336914,202.3686882019043,180.94121108043944,5.754833910281591,0.018482910810489583,0.027174234655855146,1,8,9,37
2015-09-09,196.81011962890625,200.8560333251953,194.4099884033203,199.79312133789062,189.392578125,17340694,44.46131255756717,-7.102493289449825,-7.557674227511857,0.45518093806203197,201.5817901611328,201.50819708944437,222.1569433248972,201.5817901611328,181.0066369973684,5.8352283334729735,0.02999058398932064,0.027975319679482975,2,9,9,37
2015-09-10,196.81011962890625,198.98165893554688,195.5529022216797,198.18161010742188,187.86497497558594,11074406,42.91310359239117,-6.50025734279248,-7.346190850567981,0.8459335077755012,200.8234649658203,201.19137928163272,220.71466072635582,200.8234649658203,180.9322692052848,5.721299103668542,-0.008065899464793636,0.02795416576848624,3,10,9,37
2015-09-11,199.32452392578125,200.26171875,195.71292114257812,196.79869079589844,186.5540008544922,10634833,41.57518503527938,-6.064661405529563,-7.089884961560298,1.0252235560307348,199.6119743347168,200.77302799727707,217.2579335390262,199.6119743347168,181.96601513040738,5.637548996793781,-0.006978040549644571,0.026401083358970633,4,11,9,37
2015-09-14,196.98155212402344,197.88446044921875,194.73001098632812,197.46157836914062,187.1824188232422,7964072,42.50058797735791,-5.601389666440639,-6.792185902536366,1.1907962360957267,198.6193519592285,200.45765184221648,214.29388526347702,198.6193519592285,182.94481865498,5.4601847443721265,0.0033683535726853897,0.026340479181614123,0,14,9,38
2015-09-15,197.0386962890625,198.86737060546875,195.5757598876953,198.18161010742188,187.86497497558594,11509788,43.54656075359873,-5.117155547958902,-6.4571798316208735,1.3400242836619718,197.73816375732423,200.24088596271224,211.28628080677436,197.73816375732423,184.1900467078741,5.305286599615077,0.0036464396984370318,0.026401051957365272,1,15,9,38
2015-09-16,199.34739685058594,200.54745483398438,197.77017211914062,199.45025634765625,189.0675506591797,13424811,45.430137905488756,-4.578252130577511,-6.0813942914122014,1.5031421608346909,196.80040130615234,200.1655879041355,206.64101711955112,196.80040130615234,186.95978549275355,5.124714893559982,0.006401432703804888,0.026278590674501816,2,16,9,38
2015-09-18,200.79888916015625,205.61056518554688,200.50173950195312,204.6733856201172,194.01878356933594,34261453,52.46254294027432,-3.6872006549903347,-5.602555564127829,1.915354909137494,196.56153259277343,200.59490197232424,205.33649404518178,196.56153259277343,187.78657114036508,5.1986858895836,0.026187628775751648,0.02563860156354639,4,18,9,38
2015-09-21,201.1531982421875,203.02757263183594,200.2502899169922,200.71888732910156,190.27015686035156,12732187,47.4742241873282,-3.2625225744831994,-5.134548966198903,1.8720263917157034,196.22037200927736,200.60671010154113,203.69543309776665,196.22037200927736,188.74531092078806,5.143286590550843,-0.019321018602561968,0.025911797972741846,0,21,9,39
2015-09-22,201.1531982421875,202.27325439453125,193.0384979248047,193.815673828125,183.72630310058594,15745524,40.275009744556726,-3.4433015362779713,-4.796299480214717,1.3529979439367459,196.43009719848632,199.95994474216815,203.36891705558963,196.43009719848632,189.491277341383,5.435534439063394,-0.034392446036520474,0.01755985388386064,1,22,9,39
2015-09-23,192.69561767578125,195.85006713867188,192.00987243652344,194.37570190429688,184.2571563720703,15221260,41.05593682219144,-3.5010229670917283,-4.53724417759012,1.0362212104983914,196.45524139404296,199.4281120909423,203.360374608197,196.45524139404296,189.55010817988892,5.321581600712326,0.0028894880641516796,0.01685675532185915,2,23,9,39
2015-09-24,193.83853149414062,193.83853149414062,190.809814453125,191.4041290283203,181.44029235839844,29076982,38.20164895051435,-3.7433971612021253,-4.378474774312521,0.6350776131103961,196.2718032836914,198.66392322783545,203.50138386474038,196.2718032836914,189.04222270264245,5.196174875745151,-0.015287779526268364,0.017137869988941172,3,24,9,39
2015-09-28,191.9641571044922,192.21559143066406,189.4268798828125,190.6955108642578,180.7685546875,11624639,37.5315652394207,-3.9471596208297797,-4.292211743615973,0.34505212278619357,195.87292556762696,197.90502681225664,203.4026146271788,195.87292556762696,188.34323650807514,5.024213209467037,-0.003702209391510336,0.01653354230771403,0,28,9,40
2015-09-29,189.7240447998047,194.35284423828125,188.8325653076172,192.18130493164062,182.17701721191406,15853471,39.91152258700106,-3.943295814640493,-4.222428557820877,0.2791327431803845,195.51119232177734,197.35991044267416,203.02037294269044,195.51119232177734,188.00201170086424,5.059646475266825,0.007791447531454665,0.016631942592677692,1,29,9,40
2015-09-30,194.5242919921875,197.67872619628906,191.6669921875,197.10726928710938,186.84654235839844,17292020,47.10648175257313,-3.5023763504987926,-4.078418116356461,0.576041765857668,195.58433837890624,197.33584938023944,203.12571348269393,195.58433837890624,188.04296327511855,5.12765272766127,0.025631860274967666,0.01716368948071123,2,30,9,40
2015-10-01,199.770263671875,199.770263671875,196.2615203857422,197.65586853027344,187.36659240722656,8663393,47.85533316540045,-3.073250604488692,-3.8773846139829073,0.8041340094942155,195.86835250854492,197.36632739452838,203.27127834564644,195.86835250854492,188.4654266714434,5.012016338980666,0.0027832522115913694,0.0165543517634024,3,1,10,40
2015-10-05,197.22157287597656,203.43902587890625,197.00440979003906,202.9818572998047,192.41529846191406,16015412,54.57864169342303,-2.277152974523972,-3.5573382860911207,1.2801853115671489,196.30780334472655,197.90113976645947,204.28212242762592,196.30780334472655,188.33348426182718,5.113630606829703,0.02694576593720277,0.017360784213083767,0,5,10,41
2015-10-06,204.73052978515625,205.8391571044922,202.46754455566406,205.2791290283203,194.59300231933594,12330294,57.145301965634246,-1.4442211553307231,-3.134714859939041,1.690493704608318,196.81297225952147,198.6038054104462,205.6678923939332,196.81297225952147,187.95805212510976,4.989200745543876,0.011317620988769095,0.017469237047108867,1,6,10,41
2015-10-07,204.51336669921875,209.8507843017578,203.66761779785156,208.87930297851562,198.00576782226562,11515191,60.876448795536696,-0.48798752141354385,-2.605369392233942,2.117381870820398,197.70330352783202,199.58242422645282,207.59106982736301,197.70330352783202,187.81553722830103,5.074484013998331,0.017537944394233174,0.01682661075461757,2,7,10,41
2015-10-08,209.13075256347656,209.13075256347656,202.58184814453125,203.23330688476562,192.6536865234375,10753149,53.072487361643624,-0.18363336532272,-2.1210221868516976,1.9373888215289776,198.34219360351562,199.93012733676832,207.9205688352702,198.34219360351562,188.76381837176106,5.179799757208831,-0.027029945108207887,0.01821811330176283,3,8,10,41
2015-10-09,204.3647918701172,206.97064208984375,201.49607849121094,202.83328247070312,192.2744903564453,9327873,52.55839810007138,0.025002654029208315,-1.6918172186755165,1.7168198727047248,198.78507385253906,200.20661830190497,208.33396822149487,198.78507385253906,189.23617948358324,5.200854317310544,-0.001968301457050625,0.017896945027990593,4,9,10,41
2015-10-12,202.9818572998047,206.09059143066406,202.9818572998047,203.83905029296875,193.22789001464844,6212395,53.770894622713364,0.2684111831719349,-1.2997715383060262,1.5681827214779611,198.98737030029298,200.5525642058158,208.7813986790511,198.98737030029298,189.19334192153485,5.062029648928429,0.004958593629282193,0.016727833120724515,0,12,10,42
2015-10-13,202.3075408935547,204.8791046142578,201.8160858154297,204.26193237304688,193.62876892089844,6162561,54.29976087834458,0.48979123737066743,-0.9418589831706875,1.4316502205413548,199.29138641357423,200.9058373645997,209.34064707342208,199.29138641357423,189.24212575372638,4.91924315963555,0.0020745881589927517,0.016590630719334996,1,13,10,42
2015-10-14,204.7648162841797,206.86778259277344,204.34193420410156,206.39918518066406,195.65475463867188,8002587,56.978539451928214,0.8281485837194964,-0.5878574697926507,1.416006053512147,199.7714111328125,201.42901334708205,210.20824011768426,199.7714111328125,189.33458214794072,4.754000806784908,0.010463294764654796,0.01657720109786645,2,14,10,42
2015-10-15,207.48495483398438,208.23927307128906,205.7477264404297,206.57061767578125,195.8172607421875,9048478,57.19527591373389,1.0974813067233242,-0.25078971448945575,1.34827102121278,200.22686309814452,201.9186899498153,211.01001800439178,200.22686309814452,189.44370819189726,4.59239693707594,0.0008305870731375453,0.016578984023731442,3,15,10,42
2015-10-16,206.75347900390625,209.10789489746094,206.57061767578125,209.10789489746094,198.2224578857422,15246935,60.376939817948546,1.4983939443477823,0.09904701727799184,1.3993469270697905,200.77317733764647,202.60337613530535,212.1758316752942,200.77317733764647,189.37052299999874,4.4456026716904935,0.012282856343403203,0.016726700117040957,4,16,10,42
2015-10-19,215.09677124023438,220.69705200195312,215.09677124023438,220.23989868164062,208.7749481201172,33505855,70.67561954392805,2.683446666645125,0.6159269471514185,2.0675197194937063,201.8126594543457,204.28304494924203,215.99500967029792,201.8126594543457,187.63030923839347,4.955856559747757,0.05323569341864598,0.020023385155893504,0,19,10,43
2015-10-20,220.582763671875,220.9713592529297,217.8397674560547,218.68553161621094,207.30154418945312,18091895,68.01723716728424,3.457331094374922,1.1842077765961192,2.273123317778803,202.51326675415038,205.6547103460962,218.46562292660298,202.51326675415038,186.56091058169778,4.825551933828274,-0.0070576088834681805,0.019563667365649098,1,20,10,43
2015-10-21,218.41122436523438,222.8228759765625,217.8397674560547,218.29693603515625,206.93316650390625,14404450,67.33533852115572,3.993251940467985,1.7460166093704925,2.2472353310974924,203.3921691894531,206.85873184029242,220.7290856736463,203.3921691894531,186.05525270525993,4.836805975733955,-0.0017769606346736966,0.018864315743457503,2,21,10,43
2015-10-23,220.34275817871094,222.42286682128906,215.1310577392578,218.4455108642578,207.07400512695312,12153422,67.46962182511928,4.3794779237402395,2.272708872244442,2.1067690514957973,204.62366104125977,207.9622346044796,222.55355649243853,204.62366104125977,186.693765590081,5.012163340469477,0.0006806088614896844,0.016501731627207902,4,23,10,43
2015-10-26,219.87416076660156,220.12559509277344,215.16534423828125,215.5196533203125,204.30044555664062,10938775,62.059067944066996,4.398766306858306,2.697920359167215,1.700845947691091,205.68085861206055,208.68198876789222,223.5624379698756,205.68085861206055,187.7992792542455,5.008455305756813,-0.013393992544728617,0.017059916901166382,0,26,10,44
2015-10-27,214.59388732910156,216.75399780273438,214.27386474609375,214.76531982421875,203.58538818359375,11601798,60.7074000958132,4.303575145147221,3.019051316363216,1.2845238287840046,206.84891815185546,209.2613536303995,223.87930022500365,206.84891815185546,189.81853607870727,4.827860859391372,-0.0035000682511893144,0.016503226619027662,1,27,10,44
2015-10-28,214.15957641601562,215.98825073242188,212.5594940185547,214.17100524902344,203.02200317382812,11958727,59.60588227657463,4.132541874045785,3.2417494278997303,0.8907924461460546,208.02269287109374,209.72893949883988,223.6130425683654,208.02269287109374,192.4323431738221,4.7279248489967864,-0.002767274416939136,0.016476218166554403,2,28,10,44
2015-10-29,213.953857421875,216.0111083984375,213.71383666992188,215.09677124023438,203.89955139160156,13280382,60.79908869610229,4.025297232179213,3.398458988755627,0.626838243423586,209.16846618652343,210.24016156944887,223.22643262220376,209.16846618652343,195.1104997508431,4.554306768962418,0.004322555194315569,0.01647270857711967,3,29,10,44
2015-10-30,215.34820556640625,218.50265502929688,214.89105224609375,216.62828063964844,205.3513641357422,13366359,62.75893782842122,4.017573009220683,3.5222817928486383,0.4952912163720451,210.1445167541504,210.8485538618488,223.40539883907147,210.1445167541504,196.88363466922934,4.486970769979611,0.007120094786097875,0.015818113637314318,4,30,10,44
2015-11-02,216.92543029785156,219.78273010253906,216.05682373046875,219.39413452148438,207.97320556640625,7222044,66.05916094396883,4.18637487628888,3.655100409536687,0.5312744667521936,211.23143005371094,211.66241868657602,223.76312149834612,211.23143005371094,198.69973860907575,4.432609027271804,0.012767741467868632,0.01590895985981541,0,2,11,45
2015-11-03,220.18275451660156,221.82855224609375,219.7255859375,221.0856475830078,209.57669067382812,11373522,67.93087360509745,4.405854590423473,3.805251245714044,0.6006033447094294,212.1366195678711,212.55986905766477,224.7689530314836,212.1366195678711,199.5042861042586,4.28988107708163,0.0077099283680157615,0.015114010553094704,1,3,11,45
2015-11-04,221.26852416992188,222.8686065673828,216.285400390625,217.451171875,206.1313934326172,10033187,60.243501427063265,4.2376727761816255,3.8917355518075603,0.34593722437406527,212.74522171020507,213.0257074212205,225.1685111461929,212.74522171020507,200.32193227421723,4.453690012772786,-0.016439220490978457,0.015706809475160698,2,4,11,45
2015-11-05,216.92543029785156,217.38259887695312,213.2681121826172,214.09100341796875,202.9461669921875,10767454,54.143107885562664,3.78956620405026,3.8713016822561004,-0.08173547820584037,213.00580673217775,213.12716418281556,225.31188906363508,213.00580673217775,200.6997244007204,4.434359275602074,-0.015452519423361899,0.015833288307455708,3,5,11,45
2015-11-06,214.74246215820312,218.2397918701172,214.38816833496094,217.70262145996094,206.3697509765625,8367190,58.95418161777892,3.6834058992737937,3.8337225256596392,-0.15031662638584553,213.7292724609375,213.56292201873416,225.33348354009914,213.7292724609375,202.12506138177585,4.4139613596411005,0.016869546054400164,0.014664705535393644,4,6,11,45
2015-11-09,213.3824005126953,220.582763671875,211.0851287841797,219.7255859375,208.28744506835938,17031699,61.39720313875464,3.719631819389093,3.8109043844055304,-0.09127256501643721,214.57388763427736,214.14984239194993,225.30938255039462,214.57388763427736,203.8383927181601,4.77708089735926,0.009292329435321545,0.014661497036808104,0,9,11,46
2015-11-10,218.7541046142578,219.3255615234375,209.4507598876953,210.9251251220703,199.945068359375,11486238,48.009950195621414,3.003593921731323,3.649442291870689,-0.6458483701393662,214.9281913757324,213.8427264614852,224.6423086055362,214.9281913757324,205.21407414592863,5.16977697967679,-0.04005205300912451,0.017758914434425427,1,10,11,46
2015-11-13,209.1650390625,214.5367431640625,209.03932189941406,213.279541015625,202.1769561767578,13682323,51.08297035755715,2.596183230781776,3.4387904796529067,-0.8426072488711309,215.37907180786132,213.78908975235566,223.82541387277718,215.37907180786132,206.93272974294547,5.19318014288905,0.011162330197467485,0.017882954687429866,4,13,11,46
2015-11-16,211.66802978515625,215.32534790039062,211.38229370117188,213.5652618408203,202.4477996826172,15346549,51.457949140726875,2.270193231269559,3.2050710299762373,-0.9348777987066783,215.73737564086915,213.7677728083999,223.17763613915946,215.73737564086915,208.29711514257883,5.103885432626886,0.0013396541638954762,0.01777745161457813,0,16,11,47
2015-11-17,214.42245483398438,214.6167449951172,211.7137451171875,212.0680389404297,201.0285186767578,8588142,49.32423505074594,1.8694802284152274,2.9379528696640356,-1.0684726412488081,216.01224670410156,213.60589339240275,222.4108540465588,216.01224670410156,209.61363936164432,4.946679321577086,-0.0070106106558966985,0.01788453630429284,1,17,11,47
2015-11-18,212.03375244140625,212.8795166015625,207.999267578125,208.46786499023438,197.6157684326172,11249222,44.541559921000086,1.247033313019017,2.599768958335032,-1.3527356453160149,215.98024520874023,213.11655735410102,222.52146863062856,215.98024520874023,209.4390217868519,4.941934300281401,-0.016976504183200403,0.018144788937534802,2,18,11,47
2015-11-19,210.0450897216797,214.57102966308594,209.6679229736328,213.66812133789062,202.5452880859375,12183206,51.81017721887759,1.1599852866610263,2.311812224000231,-1.1518269373392047,215.65165634155272,213.16908725731906,221.9600614567537,215.65165634155272,209.34325122635175,5.024879326893555,0.024945122107428164,0.014737909214210514,3,19,11,47
2015-11-20,213.49668884277344,217.79405212402344,211.56515502929688,216.43397521972656,205.16717529296875,11304265,55.17522644219826,1.299203976963895,2.109290574592964,-0.810086597629069,215.53907852172853,213.48002896802456,221.70566629491566,215.53907852172853,209.3724907485414,5.110880596024485,0.012944625826807776,0.015013500416695191,4,20,11,47
2015-11-23,217.15402221679688,218.95982360839844,216.285400390625,218.01119995117188,206.6622772216797,10499517,57.01840597330526,1.5192912031915569,1.9912907003126827,-0.4719994971211259,215.5247917175293,213.91156906165764,221.66703150223591,215.5247917175293,209.38255193282268,4.93684792614941,0.007287325059959215,0.01510929606673783,0,23,11,48
2015-11-24,217.8397674560547,222.09141540527344,217.39402770996094,221.19993591308594,209.68502807617188,14806176,60.55026446984383,1.9287824548537742,1.9787890512209012,-0.05000659636712701,215.6625129699707,214.60569923798414,222.17301012922016,215.6625129699707,209.15201581072122,4.919743623946773,0.014626477734301035,0.015458168050666268,1,24,11,48
2015-11-26,221.9542694091797,226.7430877685547,221.32566833496094,225.98875427246094,214.22454833984375,23805828,65.17800418840878,2.609642507418414,2.104959742460404,0.5046827649580101,216.18596801757812,215.68979971745813,224.0987881611606,216.18596801757812,208.27314787399564,4.9642727833412,0.021649275528075274,0.015748700279637547,3,26,11,48
2015-11-27,226.06875610351562,226.86880493164062,222.66287231445312,223.7943572998047,212.14439392089844,10891864,61.611380553216684,2.938288744430423,2.271625542854408,0.6666632015760152,216.6374198913574,216.46166234434827,225.1797472489018,216.6374198913574,208.09509253381302,4.910105628615936,-0.00971020429631908,0.01593246693287572,4,27,11,48
2015-11-30,223.66864013671875,225.0172882080078,219.96559143066406,221.0627899169922,209.55502319335938,29919205,57.400677186371524,2.9443875292789983,2.406177940139326,0.5382095891396723,216.98200912475585,216.89986497031435,225.65360237280024,216.98200912475585,208.31041587671146,4.920219282096495,-0.012205702662793971,0.016223450295893747,0,30,11,49
2015-12-01,220.35418701171875,223.73721313476562,219.7255859375,220.7884979248047,209.2949981689453,12981379,56.979564113419556,2.8937306629968873,2.503688484710838,0.39004217828604926,217.26659545898437,217.27021096598008,226.04495629422826,217.26659545898437,208.48823462374048,4.855319847465718,-0.0012407877069248174,0.01622180832688079,1,1,12,49
2015-12-02,220.86849975585938,223.9429473876953,220.46847534179688,223.5429229736328,211.9060516357422,7573628,60.14185154477897,3.040791462106938,2.611109080190058,0.42968238191688,217.6123275756836,217.86761210956604,226.79810268833384,217.6123275756836,208.42655246303335,4.756687861639484,0.012475401004658382,0.016364139091263444,2,2,12,49
2015-12-03,222.84573364257812,226.0573272705078,222.66287231445312,223.37147521972656,211.7435302734375,11361395,59.84696551764596,3.1076803988518407,2.7104233439224146,0.3972570549294261,217.8111946105957,218.39178954862894,227.30955558229195,217.8111946105957,208.31283363889943,4.65938551124057,-0.0007669567509702713,0.016158376739997142,3,3,12,49
2015-12-04,222.2514190673828,223.1428985595703,219.75987243652344,220.6856231689453,209.1974639892578,13443688,55.274628809543444,2.9104150956825094,2.7504216942744337,0.15999340140807572,217.79119338989258,218.61024989342096,227.26353842198614,217.79119338989258,208.31884835779903,4.584543887809324,-0.01202414967327059,0.016325787294353283,4,4,12,49
2015-12-07,220.6856231689453,222.41143798828125,217.0968780517578,217.62261962890625,206.29391479492188,14483909,50.53306293658341,2.4783532213936326,2.6960079996982733,-0.21765477830464075,217.79976577758788,218.51618986822908,227.27117469918792,217.79976577758788,208.32835685598783,4.6366878912889025,-0.013879488369272663,0.016197494951133602,0,7,12,50
2015-12-08,216.90257263183594,217.97691345214844,213.97671508789062,215.07391357421875,203.87789916992188,7532164,46.92590200735596,1.9082842816606842,2.5384632560907554,-0.6301789744300712,217.8489112854004,218.18835403070426,227.25279326229213,217.8489112854004,208.44502930850865,4.591224353643824,-0.011711586134904528,0.01602639585211711,1,8,12,50
